# TALYS total OMP: n + ar40
# KD03 global (localomp n)
# l.s = 1.0
# Columns:  E(MeV)  r(fm)  Re(U)(MeV)  Im(U)(MeV)
    4.00000   6.71325   -9.43236720e-01   -3.47899390e-01
    4.00000   6.98178   -6.36716450e-01   -2.13935694e-01
    4.00000   7.25031   -4.28913780e-01   -1.31048379e-01
    4.00000   7.51884   -2.88522740e-01   -8.00950312e-02
    4.00000   7.78737   -1.93897292e-01   -4.88924449e-02
    4.00000   8.05590   -1.30219819e-01   -2.98271293e-02
    4.00000   8.32443   -8.74158180e-02   -1.81923847e-02
    4.00000   8.59296   -5.86635570e-02   -1.10964282e-02
    4.00000   8.86149   -3.93598740e-02   -6.76971798e-03
    4.00000   9.13002   -2.64043078e-02   -4.13145584e-03
    4.00000   9.39855   -1.77113712e-02   -2.52243999e-03
    4.00000   9.66708   -1.18793738e-02   -1.54084484e-03
    4.00000   9.93561   -7.96736010e-03   -9.41771710e-04
    4.00000  10.20414   -5.34339149e-03   -5.75982970e-04
    4.00000  10.47267   -3.58348701e-03   -3.52515705e-04
    4.00000  10.74120   -2.40318084e-03   -2.15915280e-04
    4.00000  11.00973   -1.61159872e-03   -1.32358457e-04
    4.00000  11.27826   -1.08074446e-03   -8.12105561e-05
    4.00000  11.54679   -7.24739711e-04   -4.98773284e-05
    4.00000  11.81532   -4.86001632e-04   -3.06658494e-05
    4.00000  12.08385   -3.25903275e-04   -1.88756952e-05
    4.00000  12.35238   -2.18542625e-04   -1.16328658e-05
    4.00000  12.62091   -1.46548732e-04   -7.17866756e-06
    4.00000  12.88944   -9.82709701e-05   -4.43621390e-06
    4.00000  13.15797   -6.58969628e-05   -2.74557749e-06
    4.00000  13.42650   -4.41879016e-05   -1.70194899e-06
    4.00000  13.69503   -2.96305569e-05   -1.05681022e-06
    4.00000  13.96356   -1.98689766e-05   -6.57385910e-07
    4.00000  14.23209   -1.33232035e-05   -4.09694063e-07
    4.00000  14.50062   -8.93387713e-06   -2.55831340e-07
    4.00000  14.76915   -5.99060060e-06   -1.60081046e-07
    4.00000  15.03768   -4.01697720e-06   -1.00381505e-07
    4.00000  15.30621   -2.69357138e-06   -6.30852772e-08
    4.00000  15.57474   -1.80615510e-06   -3.97366158e-08
    4.00000  15.84327   -1.21110289e-06   -2.50882183e-08
    4.00000  16.11180   -8.12094576e-07   -1.58775342e-08
    4.00000  16.38033   -5.44541763e-07   -1.00728077e-08
    4.00000  16.64886   -3.65136247e-07   -6.40594171e-09
    4.00000  16.91739   -2.44838228e-07   -4.08401575e-09
    4.00000  17.18592   -1.64172554e-07   -2.61015219e-09
    4.00000  17.45445   -1.10083737e-07   -1.67229755e-09
    4.00000  17.72298   -7.38150173e-08   -1.07403719e-09
    4.00000  17.99151   -4.94955376e-08   -6.91472987e-10
    4.00000  18.26004   -3.31884357e-08   -4.46229243e-10
    4.00000  18.52857   -2.22539463e-08   -2.88632406e-10
    4.00000  18.79710   -1.49219903e-08   -1.87115259e-10
    4.00000  19.06563   -1.00056929e-08   -1.21568416e-10
    4.00000  19.33416   -6.70910726e-09   -7.91491135e-11
    4.00000  19.60269   -4.49866016e-09   -5.16354111e-11
    4.00000  19.87122   -3.01649088e-09   -3.37510714e-11
    4.00000  20.13975   -2.02264897e-09   -2.21016836e-11
    4.00000  20.40828   -1.35624537e-09   -1.44985157e-11
    4.00000  20.67681   -9.09402447e-10   -9.52659551e-12
    4.00000   0.00000    0.00000000e+00    0.00000000e+00
    5.00000   0.26750   -4.99965670e+01   -4.98282260e-01
    5.00000   0.53500   -4.99473610e+01   -5.04992406e-01
    5.00000   0.80250   -4.98125020e+01   -5.16473109e-01
    5.00000   1.07000   -4.95977730e+01   -5.35573228e-01
    5.00000   1.33750   -4.92770450e+01   -5.67145212e-01
    5.00000   1.60500   -4.88077910e+01   -6.19107050e-01
    5.00000   1.87250   -4.81304560e+01   -7.04168340e-01
    5.00000   2.14000   -4.71667070e+01   -8.42301270e-01
    5.00000   2.40750   -4.58201830e+01   -1.06383070e+00
    5.00000   2.67500   -4.39829210e+01   -1.41204899e+00
    5.00000   2.94250   -4.15500850e+01   -1.94212534e+00
    5.00000   3.21000   -3.84435760e+01   -2.70850159e+00
    5.00000   3.47750   -3.46471200e+01   -3.72882619e+00
    5.00000   3.74500   -3.02470700e+01   -4.91884047e+00
    5.00000   4.01250   -2.54605980e+01   -6.03158957e+00
    5.00000   4.28000   -2.06154520e+01   -6.69617197e+00
    5.00000   4.54750   -1.60671100e+01   -6.62210316e+00
    5.00000   4.81500   -1.20953920e+01   -5.82486386e+00
    5.00000   5.08250   -8.84190340e+00   -4.61466300e+00
    5.00000   5.35000   -6.31394360e+00   -3.36211366e+00
    5.00000   5.61750   -4.42912220e+00   -2.30346866e+00
    5.00000   5.88500   -3.06658780e+00   -1.51281639e+00
    5.00000   6.15250   -2.10345130e+00   -9.66319511e-01
    5.00000   6.42000   -1.43337586e+00   -6.06423850e-01
    5.00000   6.68750   -9.72320370e-01   -3.76403869e-01
    5.00000   6.95500   -6.57508460e-01   -2.32068463e-01
    5.00000   7.22250   -4.43674850e-01   -1.42505093e-01
    5.00000   7.49000   -2.98946320e-01   -8.73041914e-02
    5.00000   7.75750   -2.01228875e-01   -5.34171015e-02
    5.00000   8.02500   -1.35360403e-01   -3.26626363e-02
    5.00000   8.29250   -9.10100060e-02   -1.99677372e-02
    5.00000   8.56000   -6.11715030e-02   -1.22075849e-02
    5.00000   8.82750   -4.11068160e-02   -7.46501535e-03
    5.00000   9.09500   -2.76191337e-02   -4.56656639e-03
    5.00000   9.36250   -1.85549475e-02   -2.79478767e-03
    5.00000   9.63000   -1.24645713e-02   -1.71136830e-03
    5.00000   9.89750   -8.37276260e-03   -1.04857933e-03
    5.00000  10.16500   -5.62397540e-03   -6.42924087e-04
    5.00000  10.43250   -3.77748675e-03   -3.94496394e-04
    5.00000  10.70000   -2.53719035e-03   -2.42259832e-04
    5.00000  10.96750   -1.70410332e-03   -1.48904675e-04
    5.00000  11.23500   -1.14453944e-03   -9.16120425e-05
    5.00000  11.50250   -7.68707027e-04   -5.64222954e-05
