# Radial optical model potential from MARLEY KoningDelarocheOpticalModel
# Target: Z=18  A=40  nuclide=Ar40
# Energy grid: 1 to 20 MeV, 1 MeV step
# Radial grid: 0 to 21 fm, 0.26781 fm step
# l = 1 (j = l + 1/2, l.s = l)
# Columns: E(MeV)  k  r(fm)  Re(U)(MeV)  Im(U)(MeV)
   3.00000   2    8.569920    2.953421e+00   -1.198143e-02
   3.00000   2    8.837730    2.885125e+00   -7.318185e-03
   3.00000   2    9.105540    2.814545e+00   -4.470646e-03
   3.00000   2    9.373350    2.743740e+00   -2.731774e-03
   3.00000   2    9.641160    2.673992e+00   -1.669762e-03
   3.00000   2    9.908970    2.606074e+00   -1.020993e-03
   3.00000   2   10.176780    2.540420e+00   -6.245549e-04
   3.00000   2   10.444590    2.477249e+00   -3.822246e-04
   3.00000   2   10.712400    2.416642e+00   -2.340385e-04
   3.00000   2   10.980210    2.358590e+00   -1.433832e-04
   3.00000   2   11.248020    2.303032e+00   -8.789686e-05
   3.00000   2   11.515830    2.249875e+00   -5.391835e-05
   3.00000   2   11.783640    2.199012e+00   -3.309885e-05
   3.00000   2   12.051450    2.150327e+00   -2.033428e-05
   3.00000   2   12.319260    2.103703e+00   -1.250295e-05
   3.00000   2   12.587070    2.059026e+00   -7.694741e-06
   3.00000   2   12.854880    2.016185e+00   -4.740284e-06
   3.00000   2   13.122690    1.975075e+00   -2.923323e-06
   3.00000   2   13.390500    1.935599e+00   -1.804868e-06
   3.00000   2   13.658310    1.897663e+00   -1.115696e-06
   3.00000   2   13.926120    1.861180e+00   -6.905820e-07
   3.00000   2   14.193930    1.826071e+00   -4.280468e-07
   3.00000   2   14.461740    1.792260e+00   -2.657128e-07
   3.00000   2   14.729550    1.759677e+00   -1.652029e-07
   3.00000   2   14.997360    1.728257e+00   -1.028836e-07
   3.00000   2   15.265170    1.697938e+00   -6.418540e-08
   3.00000   2   15.532980    1.668664e+00   -4.011679e-08
   3.00000   2   15.800790    1.640382e+00   -2.512190e-08
   3.00000   2   16.068600    1.613043e+00   -1.576341e-08
   3.00000   2   16.336410    1.586600e+00   -9.911799e-09
   3.00000   2   16.604220    1.561010e+00   -6.245819e-09
   3.00000   2   16.872030    1.536232e+00   -3.944465e-09
   3.00000   2   17.139840    1.512229e+00   -2.496733e-09
   3.00000   2   17.407650    1.488964e+00   -1.584021e-09
   3.00000   2   17.675460    1.466404e+00   -1.007326e-09
   3.00000   2   17.943270    1.444517e+00   -6.421101e-10
   3.00000   2   18.211080    1.423274e+00   -4.102849e-10
   3.00000   2   18.478890    1.402647e+00   -2.627839e-10
   3.00000   2   18.746700    1.382609e+00   -1.687117e-10
   3.00000   2   19.014510    1.363136e+00   -1.085715e-10
   3.00000   2   19.282320    1.344203e+00   -7.003206e-11
   3.00000   2   19.550130    1.325790e+00   -4.527625e-11
   3.00000   2   19.817940    1.307874e+00   -2.933691e-11
   3.00000   2   20.085750    1.290435e+00   -1.905033e-11
   3.00000   2   20.353560    1.273456e+00   -1.239669e-11
   3.00000   2   20.621370    1.256917e+00   -8.083359e-12
   3.00000   2   20.889180    1.240803e+00   -5.281128e-12
   4.00000   1    0.267810   -5.089149e+01   -4.359382e-01
   4.00000   1    0.535620   -5.072768e+01   -4.430298e-01
   4.00000   1    0.803430   -5.060838e+01   -4.542178e-01
   4.00000   1    1.071240   -5.046232e+01   -4.726304e-01
   4.00000   1    1.339050   -5.025480e+01   -5.030565e-01
   4.00000   1    1.606860   -4.994659e+01   -5.532299e-01
   4.00000   1    1.874670   -4.948273e+01   -6.355659e-01
   4.00000   1    2.142480   -4.878343e+01   -7.696146e-01
   4.00000   1    2.410290   -4.773500e+01   -9.851150e-01
   4.00000   1    2.678100   -4.618571e+01   -1.324610e+00
   4.00000   1    2.945910   -4.395840e+01   -1.842306e+00
   4.00000   1    3.213720   -4.089554e+01   -2.591573e+00
   4.00000   1    3.481530   -3.693757e+01   -3.589286e+00
   4.00000   1    3.749340   -3.219924e+01   -4.751895e+00
   4.00000   1    4.017150   -2.698556e+01   -5.836528e+00
   4.00000   1    4.284960   -2.172034e+01   -6.480705e+00
   4.00000   1    4.552770   -1.682100e+01   -6.403625e+00
   4.00000   1    4.820580   -1.258700e+01   -5.624796e+00
   4.00000   1    5.088390   -9.152264e+00   -4.449073e+00
   4.00000   1    5.356200   -6.505442e+00   -3.236440e+00
   4.00000   1    5.624010   -4.545400e+00   -2.214246e+00
   4.00000   1    5.891820   -3.136373e+00   -1.452401e+00
   4.00000   1    6.159630   -2.144951e+00   -9.266975e-01
   4.00000   1    6.427440   -1.457852e+00   -5.809660e-01
   4.00000   1    6.695250   -9.866433e-01   -3.602568e-01
   4.00000   1    6.963060   -6.658116e-01   -2.219076e-01
   4.00000   1    7.230870   -4.484335e-01   -1.361425e-01
   4.00000   1    7.498680   -3.016348e-01   -8.333001e-02
   4.00000   1    7.766490   -2.027180e-01   -5.093848e-02
   4.00000   1    8.034300   -1.361630e-01   -3.111776e-02
   4.00000   1    8.302110   -9.142570e-02   -1.900491e-02
   4.00000   1    8.569920   -6.137295e-02   -1.160734e-02
   4.00000   1    8.837730   -4.119301e-02   -7.090646e-03
   4.00000   1    9.105540   -2.764604e-02   -4.332904e-03
   4.00000   1    9.373350   -1.855333e-02   -2.648827e-03
   4.00000   1    9.641160   -1.245089e-02   -1.620105e-03
   4.00000   1    9.908970   -8.355571e-03   -9.914646e-04
   4.00000   1   10.176780   -5.607286e-03   -6.071336e-04
   4.00000   1   10.444590   -3.762988e-03   -3.720422e-04
   4.00000   1   10.712400   -2.525329e-03   -2.281546e-04
   4.00000   1   10.980210   -1.694763e-03   -1.400313e-04
   4.00000   1   11.248020   -1.137380e-03   -8.602208e-05
   4.00000   1   11.515830   -7.633235e-04   -5.289521e-05
   4.00000   1   11.783640   -5.122918e-04   -3.255950e-05
   4.00000   1   12.051450   -3.438204e-04   -2.006455e-05
   4.00000   1   12.319260   -2.307550e-04   -1.237964e-05
   4.00000   1   12.587070   -1.548730e-04   -7.648062e-06
   4.00000   1   12.854880   -1.039452e-04   -4.731497e-06
   4.00000   1   13.122690   -6.976501e-05   -2.931496e-06
   4.00000   1   13.390500   -4.682467e-05   -1.819133e-06
   4.00000   1   13.658310   -3.142790e-05   -1.130744e-06
   4.00000   1   13.926120   -2.109401e-05   -7.040927e-07
   4.00000   1   14.193930   -1.415814e-05   -4.392391e-07
   4.00000   1   14.461740   -9.502894e-06   -2.745470e-07
   4.00000   1   14.729550   -6.378347e-06   -1.719549e-07
   4.00000   1   14.997360   -4.281173e-06   -1.079269e-07
   4.00000   1   15.265170   -2.873556e-06   -6.788831e-08
   4.00000   1   15.532980   -1.928761e-06   -4.279964e-08
   4.00000   1   15.800790   -1.294610e-06   -2.704526e-08
   4.00000   1   16.068600   -8.689634e-07   -1.713050e-08
   4.00000   1   16.336410   -5.832644e-07   -1.087662e-08
   4.00000   1   16.604220   -3.914992e-07   -6.922710e-09
   4.00000   1   16.872030   -2.627832e-07   -4.416963e-09
   4.00000   1   17.139840   -1.763866e-07   -2.825136e-09
   4.00000   1   17.407650   -1.183953e-07   -1.811424e-09
   4.00000   1   17.675460   -7.947029e-08   -1.164282e-09
   4.00000   1   17.943270   -5.334281e-08   -7.501366e-10
   4.00000   1   18.211080   -3.580535e-08   -4.844500e-10
   4.00000   1   18.478890   -2.403371e-08   -3.135896e-10
   4.00000   1   18.746700   -1.613223e-08   -2.034474e-10
   4.00000   1   19.014510   -1.082851e-08   -1.322789e-10
   4.00000   1   19.282320   -7.268484e-09   -8.618747e-11
   4.00000   1   19.550130   -4.878873e-09   -5.627001e-11
   4.00000   1   19.817940   -3.274882e-09   -3.680881e-11
   4.00000   1   20.085750   -2.198226e-09   -2.412289e-11
   4.00000   1   20.353560   -1.475536e-09   -1.583688e-11
   4.00000   1   20.621370   -9.904381e-10   -1.041434e-11
   4.00000   1   20.889180   -6.648221e-10   -6.859233e-12
   4.00000   2    0.267810   -4.963596e+01   -3.617915e-01
   4.00000   2    0.535620   -4.949107e+01   -3.697948e-01
   4.00000   2    0.803430   -4.940705e+01   -3.826147e-01
   4.00000   2    1.071240   -4.930911e+01   -4.036778e-01
   4.00000   2    1.339050   -4.915813e+01   -4.383443e-01
   4.00000   2    1.606860   -4.890864e+01   -4.952626e-01
   4.00000   2    1.874670   -4.849696e+01   -5.882695e-01
   4.00000   2    2.142480   -4.783138e+01   -7.390675e-01
   4.00000   2    2.410290   -4.678270e+01   -9.805310e-01
   4.00000   2    2.678100   -4.518042e+01   -1.359474e+00
   4.00000   2    2.945910   -4.282750e+01   -1.935222e+00
   4.00000   2    3.213720   -3.955017e+01   -2.765708e+00
   4.00000   2    3.481530   -3.528404e+01   -3.868338e+00
   4.00000   2    3.749340   -3.015858e+01   -5.150443e+00
   4.00000   2    4.017150   -2.451669e+01   -6.345952e+00
   4.00000   2    4.284960   -1.883714e+01   -7.059634e+00
   4.00000   2    4.552770   -1.358343e+01   -6.985845e+00
   4.00000   2    4.820580   -9.053488e+00   -6.145135e+00
   4.00000   2    5.088390   -5.402491e+00   -4.868218e+00
   4.00000   2    5.356200   -2.623941e+00   -3.547017e+00
   4.00000   2    5.624010   -6.071556e-01   -2.430505e+00
   4.00000   2    5.891820    7.994277e-01   -1.596559e+00
   4.00000   2    6.159630    1.745602e+00   -1.020011e+00
   4.00000   2    6.427440    2.358768e+00   -6.402165e-01
   4.00000   2    6.695250    2.738325e+00   -3.974130e-01
   4.00000   2    6.963060    2.957750e+00   -2.450219e-01
   4.00000   2    7.230870    3.069477e+00   -1.504468e-01
   4.00000   2    7.498680    3.110034e+00   -9.215169e-02
   4.00000   2    7.766490    3.104449e+00   -5.636602e-02
   4.00000   2    8.034300    3.069651e+00   -3.445131e-02
   4.00000   2    8.302110    3.016975e+00   -2.104962e-02
   4.00000   2    8.569920    2.953937e+00   -1.286011e-02
   4.00000   2    8.837730    2.885472e+00   -7.857433e-03
   4.00000   2    9.105540    2.814778e+00   -4.801780e-03
   4.00000   2    9.373350    2.743896e+00   -2.935256e-03
   4.00000   2    9.641160    2.674097e+00   -1.794903e-03
   4.00000   2    9.908970    2.606144e+00   -1.098023e-03
   4.00000   2   10.176780    2.540467e+00   -6.720170e-04
   4.00000   2   10.444590    2.477281e+00   -4.114995e-04
   4.00000   2   10.712400    2.416663e+00   -2.521162e-04
   4.00000   2   10.980210    2.358604e+00   -1.545601e-04
   4.00000   2   11.248020    2.303041e+00   -9.481643e-05
   4.00000   2   11.515830    2.249882e+00   -5.820822e-05
   4.00000   2   11.783640    2.199017e+00   -3.576239e-05
   4.00000   2   12.051450    2.150330e+00   -2.199068e-05
   4.00000   2   12.319260    2.103705e+00   -1.353476e-05
   4.00000   2   12.587070    2.059027e+00   -8.338614e-06
   4.00000   2   12.854880    2.016186e+00   -5.142822e-06
   4.00000   2   13.122690    1.975076e+00   -3.175469e-06
   4.00000   2   13.390500    1.935599e+00   -1.963130e-06
   4.00000   2   13.658310    1.897663e+00   -1.215239e-06
   4.00000   2   13.926120    1.861181e+00   -7.533273e-07
   4.00000   2   14.193930    1.826071e+00   -4.676854e-07
   4.00000   2   14.461740    1.792260e+00   -2.908110e-07
   4.00000   2   14.729550    1.759677e+00   -1.811314e-07
   4.00000   2   14.997360    1.728257e+00   -1.130164e-07
   4.00000   2   15.265170    1.697938e+00   -7.064663e-08
   4.00000   2   15.532980    1.668664e+00   -4.424667e-08
   4.00000   2   15.800790    1.640382e+00   -2.776794e-08
   4.00000   2   16.068600    1.613043e+00   -1.746279e-08
   4.00000   2   16.336410    1.586600e+00   -1.100577e-08
   4.00000   2   16.604220    1.561010e+00   -6.951694e-09
   4.00000   2   16.872030    1.536232e+00   -4.400964e-09
   4.00000   2   17.139840    1.512229e+00   -2.792616e-09
   4.00000   2   17.407650    1.488964e+00   -1.776215e-09
   4.00000   2   17.675460    1.466404e+00   -1.132429e-09
   4.00000   2   17.943270    1.444517e+00   -7.237080e-10
   4.00000   2   18.211080    1.423274e+00   -4.636099e-10
   4.00000   2   18.478890    1.402647e+00   -2.976972e-10
   4.00000   2   18.746700    1.382609e+00   -1.916109e-10
   4.00000   2   19.014510    1.363136e+00   -1.236161e-10
   4.00000   2   19.282320    1.344203e+00   -7.993198e-11
   4.00000   2   19.550130    1.325790e+00   -5.180060e-11
   4.00000   2   19.817940    1.307874e+00   -3.364273e-11
   4.00000   2   20.085750    1.290435e+00   -2.189578e-11
   4.00000   2   20.353560    1.273456e+00   -1.427941e-11
   4.00000   2   20.621370    1.256917e+00   -9.330524e-12
   4.00000   2   20.889180    1.240803e+00   -6.108176e-12
   5.00000   1    0.267810   -5.051969e+01   -4.957035e-01
   5.00000   1    0.535620   -5.035682e+01   -5.029647e-01
   5.00000   1    0.803430   -5.023844e+01   -5.143643e-01
   5.00000   1    1.071240   -5.009360e+01   -5.331312e-01
   5.00000   1    1.339050   -4.988786e+01   -5.641745e-01
   5.00000   1    1.606860   -4.958227e+01   -6.154215e-01
   5.00000   1    1.874670   -4.912231e+01   -6.996064e-01
   5.00000   1    2.142480   -4.842874e+01   -8.367962e-01
   5.00000   1    2.410290   -4.738868e+01   -1.057537e+00
   5.00000   1    2.678100   -4.585143e+01   -1.405556e+00
   5.00000   1    2.945910   -4.364096e+01   -1.936598e+00
   5.00000   1    3.213720   -4.060071e+01   -2.705572e+00
   5.00000   1    3.481530   -3.667148e+01   -3.729848e+00
   5.00000   1    3.749340   -3.196721e+01   -4.923437e+00
   5.00000   1    4.017150   -2.679089e+01   -6.036339e+00
   5.00000   1    4.284960   -2.156342e+01   -6.695442e+00
   5.00000   1    4.552770   -1.669928e+01   -6.611801e+00
   5.00000   1    4.820580   -1.249578e+01   -5.805772e+00
   5.00000   1    5.088390   -9.085844e+00   -4.591542e+00
   5.00000   1    5.356200   -6.458177e+00   -3.339964e+00
   5.00000   1    5.624010   -4.512343e+00   -2.285172e+00
   5.00000   1    5.891820   -3.113545e+00   -1.499071e+00
   5.00000   1    6.159630   -2.129328e+00   -9.566101e-01
   5.00000   1    6.427440   -1.447227e+00   -5.998241e-01
   5.00000   1    6.695250   -9.794487e-01   -3.720274e-01
   5.00000   1    6.963060   -6.609542e-01   -2.292117e-01
   5.00000   1    7.230870   -4.451607e-01   -1.406606e-01
   5.00000   1    7.498680   -2.994326e-01   -8.612060e-02
   5.00000   1    7.766490   -2.012375e-01   -5.266129e-02
   5.00000   1    8.034300   -1.351683e-01   -3.218160e-02
   5.00000   1    8.302110   -9.075760e-02   -1.966229e-02
   5.00000   1    8.569920   -6.092436e-02   -1.201396e-02
   5.00000   1    8.837730   -4.089185e-02   -7.342461e-03
   5.00000   1    9.105540   -2.744388e-02   -4.489070e-03
   5.00000   1    9.373350   -1.841763e-02   -2.745824e-03
   5.00000   1    9.641160   -1.235982e-02   -1.680451e-03
   5.00000   1    9.908970   -8.294441e-03   -1.029076e-03
   5.00000   1   10.176780   -5.566257e-03   -6.306191e-04
   5.00000   1   10.444590   -3.735451e-03   -3.867362e-04
   5.00000   1   10.712400   -2.506847e-03   -2.373671e-04
   5.00000   1   10.980210   -1.682358e-03   -1.458194e-04
   5.00000   1   11.248020   -1.129055e-03   -8.966686e-05
   5.00000   1   11.515830   -7.577353e-04   -5.519555e-05
   5.00000   1   11.783640   -5.085410e-04   -3.401473e-05
   5.00000   1   12.051450   -3.413029e-04   -2.098735e-05
   5.00000   1   12.319260   -2.290653e-04   -1.296623e-05
   5.00000   1   12.587070   -1.537388e-04   -8.021846e-06
   5.00000   1   12.854880   -1.031840e-04   -4.970265e-06
   5.00000   1   13.122690   -6.925407e-05   -3.084394e-06
   5.00000   1   13.390500   -4.648172e-05   -1.917282e-06
   5.00000   1   13.658310   -3.119770e-05   -1.193901e-06
   5.00000   1   13.926120   -2.093950e-05   -7.448305e-07
   5.00000   1   14.193930   -1.405443e-05   -4.655774e-07
   5.00000   1   14.461740   -9.433282e-06   -2.916145e-07
   5.00000   1   14.729550   -6.331622e-06   -1.830394e-07
   5.00000   1   14.997360   -4.249810e-06   -1.151412e-07
   5.00000   1   15.265170   -2.852504e-06   -7.259345e-08
   5.00000   1   15.532980   -1.914631e-06   -4.587441e-08
   5.00000   1   15.800790   -1.285126e-06   -2.905841e-08
   5.00000   1   16.068600   -8.625969e-07   -1.845095e-08
   5.00000   1   16.336410   -5.789909e-07   -1.174421e-08
   5.00000   1   16.604220   -3.886307e-07   -7.493670e-09
   5.00000   1   16.872030   -2.608578e-07   -4.793286e-09
   5.00000   1   17.139840   -1.750942e-07   -3.073528e-09
   5.00000   1   17.407650   -1.175278e-07   -1.975596e-09
   5.00000   1   17.675460   -7.888798e-08   -1.272925e-09
   5.00000   1   17.943270   -5.295195e-08   -8.221165e-10
   5.00000   1   18.211080   -3.554299e-08   -5.321911e-10
   5.00000   1   18.478890   -2.385760e-08   -3.452861e-10
   5.00000   1   18.746700   -1.601402e-08   -2.245111e-10
   5.00000   1   19.014510   -1.074916e-08   -1.462887e-10
   5.00000   1   19.282320   -7.215222e-09   -9.551298e-11
   5.00000   1   19.550130   -4.843121e-09   -6.248202e-11
   5.00000   1   19.817940   -3.250884e-09   -4.094960e-11
   5.00000   1   20.085750   -2.182118e-09   -2.688475e-11
   5.00000   1   20.353560   -1.464723e-09   -1.768006e-11
   5.00000   1   20.621370   -9.831801e-10   -1.164506e-11
   5.00000   1   20.889180   -6.599502e-10   -7.681389e-12
   5.00000   2    0.267810   -4.921004e+01   -4.221367e-01
   5.00000   2    0.535620   -4.906620e+01   -4.305357e-01
   5.00000   2    0.803430   -4.898324e+01   -4.439506e-01
   5.00000   2    1.071240   -4.888673e+01   -4.659981e-01
   5.00000   2    1.339050   -4.873783e+01   -5.023111e-01
   5.00000   2    1.606860   -4.849140e+01   -5.619785e-01
   5.00000   2    1.874670   -4.808426e+01   -6.595480e-01
   5.00000   2    2.142480   -4.742536e+01   -8.178501e-01
   5.00000   2    2.410290   -4.638638e+01   -1.071484e+00
   5.00000   2    2.678100   -4.479801e+01   -1.469745e+00
   5.00000   2    2.945910   -4.246447e+01   -2.075128e+00
   5.00000   2    3.213720   -3.921309e+01   -2.948679e+00
   5.00000   2    3.481530   -3.497984e+01   -4.108747e+00
   5.00000   2    3.749340   -2.989332e+01   -5.457646e+00
   5.00000   2    4.017150   -2.429411e+01   -6.714883e+00
   5.00000   2    4.284960   -1.865768e+01   -7.463801e+00
   5.00000   2    4.552770   -1.344419e+01   -7.382272e+00
   5.00000   2    4.820580   -8.949111e+00   -6.492197e+00
   5.00000   2    5.088390   -5.326480e+00   -5.142559e+00
   5.00000   2    5.356200   -2.569841e+00   -3.746796e+00
   5.00000   2    5.624010   -5.693134e-01   -2.567479e+00
   5.00000   2    5.891820    8.255639e-01   -1.686659e+00
   5.00000   2    6.159630    1.763491e+00   -1.077689e+00
   5.00000   2    6.427440    2.370935e+00   -6.765086e-01
   5.00000   2    6.695250    2.746564e+00   -4.200070e-01
   5.00000   2    6.963060    2.963313e+00   -2.589984e-01
   5.00000   2    7.230870    3.073225e+00   -1.590604e-01
   5.00000   2    7.498680    3.112557e+00   -9.744933e-02
   5.00000   2    7.766490    3.106145e+00   -5.962104e-02
   5.00000   2    8.034300    3.070791e+00   -3.645065e-02
   5.00000   2    8.302110    3.017740e+00   -2.227782e-02
   5.00000   2    8.569920    2.954451e+00   -1.361490e-02
   5.00000   2    8.837730    2.885817e+00   -8.321569e-03
   5.00000   2    9.105540    2.815010e+00   -5.087404e-03
   5.00000   2    9.373350    2.744052e+00   -3.111182e-03
   5.00000   2    9.641160    2.674202e+00   -1.903369e-03
   5.00000   2    9.908970    2.606214e+00   -1.164970e-03
   5.00000   2   10.176780    2.540514e+00   -7.133865e-04
   5.00000   2   10.444590    2.477313e+00   -4.370960e-04
   5.00000   2   10.712400    2.416685e+00   -2.679751e-04
   5.00000   2   10.980210    2.358618e+00   -1.644002e-04
   5.00000   2   11.248020    2.303051e+00   -1.009314e-04
   5.00000   2   11.515830    2.249888e+00   -6.201450e-05
   5.00000   2   11.783640    2.199021e+00   -3.813571e-05
   5.00000   2   12.051450    2.150333e+00   -2.347320e-05
   5.00000   2   12.319260    2.103707e+00   -1.446259e-05
   5.00000   2   12.587070    2.059029e+00   -8.920449e-06
   5.00000   2   12.854880    2.016187e+00   -5.508437e-06
   5.00000   2   13.122690    1.975076e+00   -3.405706e-06
   5.00000   2   13.390500    1.935600e+00   -2.108434e-06
   5.00000   2   13.658310    1.897663e+00   -1.307149e-06
   5.00000   2   13.926120    1.861181e+00   -8.115973e-07
   5.00000   2   14.193930    1.826072e+00   -5.047145e-07
   5.00000   2   14.461740    1.792260e+00   -3.143979e-07
   5.00000   2   14.729550    1.759677e+00   -1.961917e-07
   5.00000   2   14.997360    1.728257e+00   -1.226554e-07
   5.00000   2   15.265170    1.697938e+00   -7.683059e-08
   5.00000   2   15.532980    1.668664e+00   -4.822342e-08
   5.00000   2   15.800790    1.640382e+00   -3.033128e-08
   5.00000   2   16.068600    1.613043e+00   -1.911887e-08
   5.00000   2   16.336410    1.586600e+00   -1.207811e-08
