# Radial optical model potential from MARLEY KoningDelarocheOpticalModel
# Target: Z=18  A=40  nuclide=Ar40
# Energy grid: -8 to 20 MeV, 1 MeV step
# Radial grid: 0 to 21 fm, 0.26781 fm step
# l = 0 (j = l + 1/2, l.s = l)
# Columns: E(MeV)  k  r(fm)  Re(U)(MeV)  Im(U)(MeV)
   9.00000   2    7.498680    3.124999e+00   -1.110760e-01
   9.00000   2    7.766490    3.114365e+00   -6.804057e-02
   9.00000   2    8.034300    3.076226e+00   -4.165361e-02
   9.00000   2    8.302110    3.021338e+00   -2.549500e-02
   9.00000   2    8.569920    2.956834e+00   -1.560601e-02
   9.00000   2    8.837730    2.887397e+00   -9.555267e-03
   9.00000   2    9.105540    2.816059e+00   -5.852806e-03
   9.00000   2    9.373350    2.744749e+00   -3.586734e-03
   9.00000   2    9.641160    2.674665e+00   -2.199298e-03
   9.00000   2    9.908970    2.606522e+00   -1.349431e-03
   9.00000   2   10.176780    2.540719e+00   -8.285709e-04
   9.00000   2   10.444590    2.477449e+00   -5.091562e-04
   9.00000   2   10.712400    2.416776e+00   -3.131448e-04
   9.00000   2   10.980210    2.358679e+00   -1.927718e-04
   9.00000   2   11.248020    2.303091e+00   -1.187896e-04
   9.00000   2   11.515830    2.249915e+00   -7.327972e-05
   9.00000   2   11.783640    2.199039e+00   -4.525792e-05
   9.00000   2   12.051450    2.150345e+00   -2.798639e-05
   9.00000   2   12.319260    2.103715e+00   -1.732918e-05
   9.00000   2   12.587070    2.059034e+00   -1.074548e-05
   9.00000   2   12.854880    2.016190e+00   -6.673131e-06
   9.00000   2   13.122690    1.975079e+00   -4.150763e-06
   9.00000   2   13.390500    1.935601e+00   -2.586186e-06
   9.00000   2   13.658310    1.897664e+00   -1.614223e-06
   9.00000   2   13.926120    1.861181e+00   -1.009433e-06
   9.00000   2   14.193930    1.826072e+00   -6.324658e-07
   9.00000   2   14.461740    1.792261e+00   -3.970795e-07
   9.00000   2   14.729550    1.759677e+00   -2.498220e-07
   9.00000   2   14.997360    1.728257e+00   -1.575166e-07
   9.00000   2   15.265170    1.697938e+00   -9.953833e-08
   9.00000   2   15.532980    1.668664e+00   -6.304423e-08
   9.00000   2   15.800790    1.640382e+00   -4.002301e-08
   9.00000   2   16.068600    1.613043e+00   -2.546815e-08
   9.00000   2   16.336410    1.586600e+00   -1.624493e-08
   9.00000   2   16.604220    1.561010e+00   -1.038664e-08
   9.00000   2   16.872030    1.536232e+00   -6.656856e-09
   9.00000   2   17.139840    1.512229e+00   -4.276557e-09
   9.00000   2   17.407650    1.488964e+00   -2.753850e-09
   9.00000   2   17.675460    1.466404e+00   -1.777429e-09
   9.00000   2   17.943270    1.444517e+00   -1.149823e-09
   9.00000   2   18.211080    1.423274e+00   -7.454755e-10
   9.00000   2   18.478890    1.402647e+00   -4.843645e-10
   9.00000   2   18.746700    1.382609e+00   -3.153682e-10
   9.00000   2   19.014510    1.363136e+00   -2.057488e-10
   9.00000   2   19.282320    1.344203e+00   -1.344917e-10
   9.00000   2   19.550130    1.325790e+00   -8.807572e-11
   9.00000   2   19.817940    1.307874e+00   -5.778050e-11
   9.00000   2   20.085750    1.290435e+00   -3.796926e-11
   9.00000   2   20.353560    1.273456e+00   -2.499021e-11
   9.00000   2   20.621370    1.256917e+00   -1.647234e-11
   9.00000   2   20.889180    1.240803e+00   -1.087302e-11
  10.00000   1    0.267810   -4.835100e+01   -8.452905e-01
  10.00000   1    0.535620   -4.826691e+01   -8.520754e-01
  10.00000   1    0.803430   -4.814219e+01   -8.634506e-01
  10.00000   1    1.071240   -4.795757e+01   -8.824613e-01
  10.00000   1    1.339050   -4.768514e+01   -9.141214e-01
  10.00000   1    1.606860   -4.728498e+01   -9.666199e-01
  10.00000   1    1.874670   -4.670114e+01   -1.053163e+00
  10.00000   1    2.142480   -4.585761e+01   -1.194609e+00
  10.00000   1    2.410290   -4.465598e+01   -1.422769e+00
  10.00000   1    2.678100   -4.297825e+01   -1.783264e+00
  10.00000   1    2.945910   -4.070025e+01   -2.334366e+00
  10.00000   1    3.213720   -3.772164e+01   -3.133587e+00
  10.00000   1    3.481530   -3.401329e+01   -4.199072e+00
  10.00000   1    3.749340   -2.966821e+01   -5.440000e+00
  10.00000   1    4.017150   -2.492474e+01   -6.592147e+00
  10.00000   1    4.284960   -2.013001e+01   -7.260990e+00
  10.00000   1    4.552770   -1.564610e+01   -7.141574e+00
  10.00000   1    4.820580   -1.174774e+01   -6.257424e+00
  10.00000   1    5.088390   -8.567569e+00   -4.943770e+00
  10.00000   1    5.356200   -6.105367e+00   -3.595251e+00
  10.00000   1    5.624010   -4.275058e+00   -2.460435e+00
  10.00000   1    5.891820   -2.955225e+00   -1.615013e+00
  10.00000   1    6.159630   -2.024221e+00   -1.031495e+00
  10.00000   1    6.427440   -1.377651e+00   -6.474853e-01
  10.00000   1    6.695250   -9.334597e-01   -4.021037e-01
  10.00000   1    6.963060   -6.305722e-01   -2.481042e-01
  10.00000   1    7.230870   -4.250872e-01   -1.525034e-01
  10.00000   1    7.498680   -2.861637e-01   -9.354072e-02
  10.00000   1    7.766490   -1.924603e-01   -5.731278e-02
  10.00000   1    8.034300   -1.293575e-01   -3.510091e-02
  10.00000   1    8.302110   -8.690733e-02   -2.149737e-02
  10.00000   1    8.569920   -5.837086e-02   -1.316966e-02
  10.00000   1    8.837730   -3.919691e-02   -8.071809e-03
  10.00000   1    9.105540   -2.631789e-02   -4.950364e-03
  10.00000   1    9.373350   -1.766902e-02   -3.038253e-03
  10.00000   1    9.641160   -1.186174e-02   -1.866269e-03
  10.00000   1    9.908970   -7.962822e-03   -1.147435e-03
  10.00000   1   10.176780   -5.345328e-03   -7.061935e-04
  10.00000   1   10.444590   -3.588178e-03   -4.351097e-04
  10.00000   1   10.712400   -2.408621e-03   -2.684055e-04
  10.00000   1   10.980210   -1.616811e-03   -1.657832e-04
  10.00000   1   11.248020   -1.085296e-03   -1.025382e-04
  10.00000   1   11.515830   -7.285093e-04   -6.351364e-05
  10.00000   1   11.783640   -4.890138e-04   -3.940263e-05
  10.00000   1   12.051450   -3.282513e-04   -2.448505e-05
  10.00000   1   12.319260   -2.203390e-04   -1.524177e-05
  10.00000   1   12.587070   -1.479026e-04   -9.505357e-06
  10.00000   1   12.854880   -9.927964e-05   -5.939358e-06
  10.00000   1   13.122690   -6.664144e-05   -3.718658e-06
  10.00000   1   13.390500   -4.473304e-05   -2.333160e-06
  10.00000   1   13.658310   -3.002704e-05   -1.467058e-06
  10.00000   1   13.926120   -2.015563e-05   -9.245392e-07
  10.00000   1   14.193930   -1.352946e-05   -5.839892e-07
  10.00000   1   14.461740   -9.081641e-06   -3.697504e-07
  10.00000   1   14.729550   -6.096046e-06   -2.346686e-07
  10.00000   1   14.997360   -4.091967e-06   -1.492992e-07
  10.00000   1   15.265170   -2.746731e-06   -9.521915e-08
  10.00000   1   15.532980   -1.843741e-06   -6.087782e-08
  10.00000   1   15.800790   -1.237610e-06   -3.901753e-08
  10.00000   1   16.068600   -8.307450e-07   -2.506798e-08
  10.00000   1   16.336410   -5.576371e-07   -1.614453e-08
  10.00000   1   16.604220   -3.743135e-07   -1.042225e-08
  10.00000   1   16.872030   -2.512577e-07   -6.743808e-09
  10.00000   1   17.139840   -1.686566e-07   -4.373525e-09
  10.00000   1   17.407650   -1.132106e-07   -2.842570e-09
  10.00000   1   17.675460   -7.599256e-08   -1.851447e-09
  10.00000   1   17.943270   -5.100996e-08   -1.208362e-09
  10.00000   1   18.211080   -3.424040e-08   -7.901896e-10
  10.00000   1   18.478890   -2.298385e-08   -5.176960e-10
  10.00000   1   18.746700   -1.542789e-08   -3.397723e-10
  10.00000   1   19.014510   -1.035596e-08   -2.233726e-10
  10.00000   1   19.282320   -6.951434e-09   -1.470822e-10
  10.00000   1   19.550130   -4.666146e-09   -9.699248e-11
  10.00000   1   19.817940   -3.132147e-09   -6.405067e-11
  10.00000   1   20.085750   -2.102452e-09   -4.235240e-11
  10.00000   1   20.353560   -1.411270e-09   -2.803903e-11
  10.00000   1   20.621370   -9.473138e-10   -1.858412e-11
  10.00000   1   20.889180   -6.358838e-10   -1.233048e-11
  10.00000   2    0.267810   -4.676778e+01   -7.862738e-01
  10.00000   2    0.535620   -4.670391e+01   -7.950276e-01
  10.00000   2    0.803430   -4.661519e+01   -8.095955e-01
  10.00000   2    1.071240   -4.647948e+01   -8.337797e-01
  10.00000   2    1.339050   -4.626468e+01   -8.738105e-01
  10.00000   2    1.606860   -4.592488e+01   -9.398173e-01
  10.00000   2    1.874670   -4.539574e+01   -1.048062e+00
  10.00000   2    2.142480   -4.458986e+01   -1.224115e+00
  10.00000   2    2.410290   -4.339407e+01   -1.506795e+00
  10.00000   2    2.678100   -4.167267e+01   -1.951490e+00
  10.00000   2    2.945910   -3.928286e+01   -2.628541e+00
  10.00000   2    3.213720   -3.610928e+01   -3.606760e+00
  10.00000   2    3.481530   -3.211842e+01   -4.906785e+00
  10.00000   2    3.749340   -2.741724e+01   -6.417811e+00
  10.00000   2    4.017150   -2.227981e+01   -7.821521e+00
  10.00000   2    4.284960   -1.710532e+01   -8.644939e+00
  10.00000   2    4.552770   -1.229914e+01   -8.522952e+00
  10.00000   2    4.820580   -8.132498e+00   -7.482319e+00
  10.00000   2    5.088390   -4.758453e+00   -5.922035e+00
  10.00000   2    5.356200   -2.181734e+00   -4.313774e+00
  10.00000   2    5.624010   -3.074058e-01   -2.956540e+00
  10.00000   2    5.891820    1.000851e+00   -1.943154e+00
  10.00000   2    6.159630    1.880188e+00   -1.242425e+00
  10.00000   2    6.427440    2.448381e+00   -7.805888e-01
  10.00000   2    6.695250    2.797874e+00   -4.851142e-01
  10.00000   2    6.963060    2.997283e+00   -2.994913e-01
  10.00000   2    7.230870    3.095713e+00   -1.841658e-01
  10.00000   2    7.498680    3.127449e+00   -1.129917e-01
  10.00000   2    7.766490    3.116013e+00   -6.923914e-02
  10.00000   2    8.034300    3.077334e+00   -4.240424e-02
  10.00000   2    8.302110    3.022082e+00   -2.596574e-02
  10.00000   2    8.569920    2.957334e+00   -1.590173e-02
  10.00000   2    8.837730    2.887733e+00   -9.741387e-03
  10.00000   2    9.105540    2.816284e+00   -5.970185e-03
  10.00000   2    9.373350    2.744900e+00   -3.660921e-03
  10.00000   2    9.641160    2.674766e+00   -2.246290e-03
  10.00000   2    9.908970    2.606590e+00   -1.379266e-03
  10.00000   2   10.176780    2.540765e+00   -8.475569e-04
  10.00000   2   10.444590    2.477480e+00   -5.212670e-04
  10.00000   2   10.712400    2.416796e+00   -3.208884e-04
  10.00000   2   10.980210    2.358693e+00   -1.977348e-04
  10.00000   2   11.248020    2.303101e+00   -1.219781e-04
  10.00000   2   11.515830    2.249921e+00   -7.533295e-05
  10.00000   2   11.783640    2.199043e+00   -4.658317e-05
  10.00000   2   12.051450    2.150348e+00   -2.884371e-05
  10.00000   2   12.319260    2.103717e+00   -1.788502e-05
  10.00000   2   12.587070    2.059035e+00   -1.110664e-05
  10.00000   2   12.854880    2.016191e+00   -6.908283e-06
  10.00000   2   13.122690    1.975079e+00   -4.304180e-06
  10.00000   2   13.390500    1.935602e+00   -2.686471e-06
  10.00000   2   13.658310    1.897664e+00   -1.679899e-06
  10.00000   2   13.926120    1.861182e+00   -1.052518e-06
  10.00000   2   14.193930    1.826072e+00   -6.607790e-07
  10.00000   2   14.461740    1.792261e+00   -4.157145e-07
  10.00000   2   14.729550    1.759677e+00   -2.621055e-07
  10.00000   2   14.997360    1.728257e+00   -1.656247e-07
  10.00000   2   15.265170    1.697938e+00   -1.048974e-07
  10.00000   2   15.532980    1.668664e+00   -6.659067e-08
  10.00000   2   15.800790    1.640382e+00   -4.237261e-08
  10.00000   2   16.068600    1.613043e+00   -2.702649e-08
  10.00000   2   16.336410    1.586600e+00   -1.727950e-08
  10.00000   2   16.604220    1.561010e+00   -1.107412e-08
  10.00000   2   16.872030    1.536232e+00   -7.114075e-09
  10.00000   2   17.139840    1.512229e+00   -4.580879e-09
  10.00000   2   17.407650    1.488964e+00   -2.956552e-09
  10.00000   2   17.675460    1.466404e+00   -1.912535e-09
  10.00000   2   17.943270    1.444517e+00   -1.239929e-09
  10.00000   2   18.211080    1.423274e+00   -8.056042e-10
  10.00000   2   18.478890    1.402647e+00   -5.245097e-10
  10.00000   2   18.746700    1.382609e+00   -3.421840e-10
  10.00000   2   19.014510    1.363136e+00   -2.236688e-10
  10.00000   2   19.282320    1.344203e+00   -1.464718e-10
  10.00000   2   19.550130    1.325790e+00   -9.608766e-11
  10.00000   2   19.817940    1.307874e+00   -6.314044e-11
  10.00000   2   20.085750    1.290435e+00   -4.155612e-11
  10.00000   2   20.353560    1.273456e+00   -2.739119e-11
  10.00000   2   20.621370    1.256917e+00   -1.807993e-11
  10.00000   2   20.889180    1.240803e+00   -1.194963e-11
  11.00000   1    0.267810   -4.799321e+01   -9.236752e-01
  11.00000   1    0.535620   -4.790975e+01   -9.303316e-01
  11.00000   1    0.803430   -4.778594e+01   -9.415174e-01
  11.00000   1    1.071240   -4.760269e+01   -9.602497e-01
  11.00000   1    1.339050   -4.733228e+01   -9.915024e-01
  11.00000   1    1.606860   -4.693508e+01   -1.043408e+00
  11.00000   1    1.874670   -4.635555e+01   -1.129095e+00
  11.00000   1    2.142480   -4.551827e+01   -1.269321e+00
  11.00000   1    2.410290   -4.432554e+01   -1.495767e+00
  11.00000   1    2.678100   -4.266022e+01   -1.853909e+00
  11.00000   1    2.945910   -4.039907e+01   -2.401873e+00
  11.00000   1    3.213720   -3.744251e+01   -3.197066e+00
  11.00000   1    3.481530   -3.376160e+01   -4.257601e+00
  11.00000   1    3.749340   -2.944867e+01   -5.492723e+00
  11.00000   1    4.017150   -2.474030e+01   -6.638341e+00
  11.00000   1    4.284960   -1.998105e+01   -7.300118e+00
  11.00000   1    4.552770   -1.553033e+01   -7.173395e+00
  11.00000   1    4.820580   -1.166081e+01   -6.282158e+00
  11.00000   1    5.088390   -8.504170e+00   -4.962166e+00
  11.00000   1    5.356200   -6.060188e+00   -3.608428e+00
  11.00000   1    5.624010   -4.243423e+00   -2.469608e+00
  11.00000   1    5.891820   -2.933356e+00   -1.621274e+00
  11.00000   1    6.159630   -2.009242e+00   -1.035713e+00
  11.00000   1    6.427440   -1.367456e+00   -6.503047e-01
  11.00000   1    6.695250   -9.265523e-01   -4.039796e-01
  11.00000   1    6.963060   -6.259060e-01   -2.493494e-01
  11.00000   1    7.230870   -4.219416e-01   -1.533289e-01
  11.00000   1    7.498680   -2.840461e-01   -9.408786e-02
  11.00000   1    7.766490   -1.910361e-01   -5.767550e-02
  11.00000   1    8.034300   -1.284003e-01   -3.534149e-02
  11.00000   1    8.302110   -8.626423e-02   -2.165704e-02
  11.00000   1    8.569920   -5.793893e-02   -1.327571e-02
  11.00000   1    8.837730   -3.890685e-02   -8.142296e-03
  11.00000   1    9.105540   -2.612314e-02   -4.997251e-03
  11.00000   1    9.373350   -1.753827e-02   -3.069462e-03
  11.00000   1    9.641160   -1.177396e-02   -1.887058e-03
  11.00000   1    9.908970   -7.903899e-03   -1.161292e-03
  11.00000   1   10.176780   -5.305773e-03   -7.154351e-04
  11.00000   1   10.444590   -3.561626e-03   -4.412767e-04
  11.00000   1   10.712400   -2.390797e-03   -2.725230e-04
  11.00000   1   10.980210   -1.604847e-03   -1.685336e-04
  11.00000   1   11.248020   -1.077265e-03   -1.043762e-04
  11.00000   1   11.515830   -7.231185e-04   -6.474240e-05
  11.00000   1   11.783640   -4.853952e-04   -4.022440e-05
  11.00000   1   12.051450   -3.258223e-04   -2.503482e-05
  11.00000   1   12.319260   -2.187085e-04   -1.560968e-05
  11.00000   1   12.587070   -1.468082e-04   -9.751636e-06
  11.00000   1   12.854880   -9.854499e-05   -6.104257e-06
  11.00000   1   13.122690   -6.614830e-05   -3.829095e-06
  11.00000   1   13.390500   -4.440203e-05   -2.407137e-06
  11.00000   1   13.658310   -2.980484e-05   -1.516623e-06
  11.00000   1   13.926120   -2.000649e-05   -9.577525e-07
  11.00000   1   14.193930   -1.342934e-05   -6.062493e-07
  11.00000   1   14.461740   -9.014438e-06   -3.846715e-07
  11.00000   1   14.729550   -6.050936e-06   -2.446717e-07
  11.00000   1   14.997360   -4.061687e-06   -1.560060e-07
  11.00000   1   15.265170   -2.726405e-06   -9.971641e-08
  11.00000   1   15.532980   -1.830098e-06   -6.389375e-08
  11.00000   1   15.800790   -1.228452e-06   -4.104024e-08
  11.00000   1   16.068600   -8.245976e-07   -2.642466e-08
  11.00000   1   16.336410   -5.535106e-07   -1.705457e-08
  11.00000   1   16.604220   -3.715437e-07   -1.103271e-08
  11.00000   1   16.872030   -2.493985e-07   -7.153348e-09
  11.00000   1   17.139840   -1.674086e-07   -4.648284e-09
  11.00000   1   17.407650   -1.123729e-07   -3.026914e-09
  11.00000   1   17.675460   -7.543023e-08   -1.975135e-09
  11.00000   1   17.943270   -5.063249e-08   -1.291355e-09
  11.00000   1   18.211080   -3.398703e-08   -8.458789e-10
  11.00000   1   18.478890   -2.281377e-08   -5.550655e-10
  11.00000   1   18.746700   -1.531373e-08   -3.648492e-10
  11.00000   1   19.014510   -1.027933e-08   -2.402011e-10
  11.00000   1   19.282320   -6.899995e-09   -1.583756e-10
  11.00000   1   19.550130   -4.631617e-09   -1.045715e-10
  11.00000   1   19.817940   -3.108970e-09   -6.913713e-11
  11.00000   1   20.085750   -2.086894e-09   -4.576607e-11
  11.00000   1   20.353560   -1.400826e-09   -3.033009e-11
  11.00000   1   20.621370   -9.403038e-10   -2.012177e-11
  11.00000   1   20.889180   -6.311784e-10   -1.336249e-11
  11.00000   2    0.267810   -4.635597e+01   -8.700839e-01
  11.00000   2    0.535620   -4.629282e+01   -8.787828e-01
  11.00000   2    0.803430   -4.620516e+01   -8.932835e-01
  11.00000   2    1.071240   -4.607103e+01   -9.173918e-01
  11.00000   2    1.339050   -4.585855e+01   -9.573495e-01
  11.00000   2    1.606860   -4.552216e+01   -1.023314e+00
  11.00000   2    1.874670   -4.499799e+01   -1.131603e+00
  11.00000   2    2.142480   -4.419929e+01   -1.307898e+00
  11.00000   2    2.410290   -4.301374e+01   -1.591207e+00
  11.00000   2    2.678100   -4.130662e+01   -2.037232e+00
  11.00000   2    2.945910   -3.893622e+01   -2.716744e+00
  11.00000   2    3.213720   -3.578801e+01   -3.699016e+00
  11.00000   2    3.481530   -3.182873e+01   -5.004824e+00
  11.00000   2    3.749340   -2.716455e+01   -6.522517e+00
  11.00000   2    4.017150   -2.206753e+01   -7.931299e+00
  11.00000   2    4.284960   -1.693387e+01   -8.754497e+00
  11.00000   2    4.552770   -1.216588e+01   -8.624296e+00
  11.00000   2    4.820580   -8.032443e+00   -7.568134e+00
  11.00000   2    5.088390   -4.685483e+00   -5.988796e+00
  11.00000   2    5.356200   -2.129735e+00   -4.362189e+00
  11.00000   2    5.624010   -2.709951e-01   -2.989866e+00
  11.00000   2    5.891820    1.026020e+00   -1.965288e+00
  11.00000   2    6.159630    1.897428e+00   -1.256791e+00
  11.00000   2    6.427440    2.460114e+00   -7.897828e-01
  11.00000   2    6.695250    2.805824e+00   -4.909507e-01
  11.00000   2    6.963060    3.002654e+00   -3.031808e-01
  11.00000   2    7.230870    3.099334e+00   -1.864938e-01
